measure,query_id,score
time_based_gain,401,1.5956198494755802
time_based_gain,402,2.5158449288534523
time_based_gain,403,3.620034270035756
time_based_gain,404,0.010443782183575669
time_based_gain,405,0.9498886231219091
time_based_gain,406,2.3385127950268627
time_based_gain,407,2.466661933499079
time_based_gain,408,4.045302987756258
time_based_gain,409,0.35688452495076983
time_based_gain,410,1.7447044453979064
time_based_gain,411,1.977715628081413
time_based_gain,412,6.524572432434195
time_based_gain,413,0.3193749158740746
time_based_gain,414,0.5517799131829072
time_based_gain,415,0.46969156485350727
time_based_gain,417,3.781518624194979
time_based_gain,418,4.729695986466632
time_based_gain,419,1.129938151242738
time_based_gain,420,4.99476201299179
time_based_gain,421,0.287047424475284
time_based_gain,422,7.497688324671675
time_based_gain,424,2.763833368607898
time_based_gain,425,5.153307216494954
time_based_gain,426,2.6041811911467985
time_based_gain,427,1.617090013131004
time_based_gain,428,0.5869811315210631
time_based_gain,429,1.6970283401244413
time_based_gain,430,1.9054408071454192
time_based_gain,431,3.5163326968060282
time_based_gain,432,0.05126072261597611
time_based_gain,433,0.016955204535703407
time_based_gain,434,0.6651802750682104
time_based_gain,435,0.5705870748837198
time_based_gain,436,4.405257113155361
time_based_gain,438,1.4313904888021862
time_based_gain,439,0.33280193405209296
time_based_gain,440,2.761830094178968
time_based_gain,441,2.3928726170798806
time_based_gain,442,1.3899553178070903
time_based_gain,443,1.3709270409997085
time_based_gain,445,0.870424591437753
time_based_gain,446,0.3835359564755632
time_based_gain,448,0.02440437207539999
time_based_gain,449,0.22571821131060638
time_based_gain,450,2.8545079039635333
ndcg_10,401,0.24655055544758614
ndcg_10,402,0.44988737637276544
ndcg_10,403,0.5302442049991305
ndcg_10,404,0.0
ndcg_10,405,0.07336392209936005
ndcg_10,406,0.45749139526970894
ndcg_10,407,0.5036067026046991
ndcg_10,408,0.35970991185182927
ndcg_10,409,0.2890648263178879
ndcg_10,410,1.0
ndcg_10,411,0.4440973278132557
ndcg_10,412,0.7162874455029682
ndcg_10,413,0.0
ndcg_10,414,0.20210734650054757
ndcg_10,415,0.3903800499921017
ndcg_10,417,0.7791714369672127
ndcg_10,418,0.727329844310522
ndcg_10,419,0.7495275800817669
ndcg_10,420,0.8603818544462509
ndcg_10,421,0.0
ndcg_10,422,0.4826366372598628
ndcg_10,424,0.06362078819895171
ndcg_10,425,0.762416491594312
ndcg_10,426,0.07839826897867533
ndcg_10,427,0.30523488393970116
ndcg_10,428,0.19519002499605084
ndcg_10,429,0.9223260797603763
ndcg_10,430,0.6608397947263839
ndcg_10,431,0.606439180544341
ndcg_10,432,0.0
ndcg_10,433,0.0
ndcg_10,434,0.6131471927654584
ndcg_10,435,0.0
ndcg_10,436,0.6777277508780454
ndcg_10,438,0.07839826897867533
ndcg_10,439,0.0
ndcg_10,440,0.6274092458891772
ndcg_10,441,0.7634017248465544
ndcg_10,442,0.06943122193677727
ndcg_10,443,0.1736666713479918
ndcg_10,445,0.41618115554873086
