measure,query_id,score
average_precision,401,0.03741690092606103
average_precision,402,0.14364720439500167
average_precision,403,0.5054561995738465
average_precision,404,0.0
average_precision,405,0.019762784340789454
average_precision,406,0.015284792684664709
average_precision,407,0.00032271464934498353
average_precision,408,0.11040195107089977
average_precision,409,0.009523809523809525
average_precision,410,1.0
average_precision,411,0.0049186072993863475
average_precision,412,0.5207436163875465
average_precision,413,0.07142857142857142
average_precision,414,0.0
average_precision,415,0.08333333333333333
average_precision,417,0.38831054231521334
average_precision,418,0.0
average_precision,419,0.0
average_precision,420,0.5053227890028648
average_precision,421,0.002781102506999697
average_precision,422,0.005528535541189846
average_precision,424,0.14037709943219678
average_precision,425,0.0031988115186567475
average_precision,426,0.07264211781961254
average_precision,427,0.04391088038070517
average_precision,428,0.011669752542173631
average_precision,429,0.04039384236752657
average_precision,430,0.6266666666666667
average_precision,431,0.00031062021878348406
average_precision,432,0.05358201398114149
average_precision,433,0.02186147186147186
average_precision,434,0.0
average_precision,435,0.005898630609593735
average_precision,436,0.11106225272454182
average_precision,438,6.397134083930399e-05
average_precision,439,0.00042738967774328453
average_precision,440,0.5273383351196856
average_precision,441,0.6496031746031746
average_precision,442,0.021475637390894566
average_precision,443,0.03461829441636278
average_precision,445,0.25
average_precision,446,0.0
average_precision,448,0.013729249852397837
average_precision,449,0.0
average_precision,450,0.12801212905918571
time_based_gain,401,0.6596228977152211
time_based_gain,402,1.8272960048474116
time_based_gain,403,3.5998034185146244
time_based_gain,404,0
time_based_gain,405,0.7916465541977313
time_based_gain,406,0.10476854976274586
time_based_gain,407,3.682534644918639e-07
time_based_gain,408,2.5174008769273635
time_based_gain,409,0.013842422286220167
time_based_gain,410,1.7500262341402282
time_based_gain,411,0.29243520757331537
time_based_gain,412,6.840339268779536
time_based_gain,413,0.30241944743900845
time_based_gain,414,0
time_based_gain,415,0.4440704295323567
time_based_gain,417,3.924016625583272
time_based_gain,418,0
time_based_gain,419,0
time_based_gain,420,4.667066669690241
time_based_gain,421,0.005786938431634392
time_based_gain,422,0.9258142717397094
time_based_gain,424,2.652080540792059
time_based_gain,425,0.2690459753879407
time_based_gain,426,1.0936824187606482
time_based_gain,427,0.4693736282685515
time_based_gain,428,0.0727909731747127
time_based_gain,429,0.36035112279022985
time_based_gain,430,1.9178717447685785
time_based_gain,431,3.7312762860555835e-06
time_based_gain,432,0.5159727155911119
time_based_gain,433,0.26982362560781065
time_based_gain,434,0
time_based_gain,435,0.016723899015906932
time_based_gain,436,4.790559375636589
time_based_gain,438,9.95214899526593e-15
time_based_gain,439,4.604605849956654e-08
time_based_gain,440,2.5679203773025128
time_based_gain,441,2.392013781518418
time_based_gain,442,1.448969555649055
time_based_gain,443,0.5265995704698856
time_based_gain,445,0.8415488005292624
time_based_gain,446,0
time_based_gain,448,0.057815526966525276
time_based_gain,449,0
time_based_gain,450,1.8095544884066
ndcg_1000,401,0.3495471657800728
ndcg_1000,402,0.5783215410025171
ndcg_1000,403,0.7408674831339889
ndcg_1000,404,0.0
ndcg_1000,405,0.13573359838181237
ndcg_1000,406,0.24617541923785408
ndcg_1000,407,0.03641057029710742
ndcg_1000,408,0.4851417723171425
ndcg_1000,409,0.148634337571835
ndcg_1000,410,1.0
ndcg_1000,411,0.10055619178709177
ndcg_1000,412,0.8065074954712071
ndcg_1000,413,0.2559580248098155
ndcg_1000,414,0.0
ndcg_1000,415,0.19519002499605084
