average_precision,418,0.26041542713930954
measure,query_id,score
average_precision,419,0.575
measure,query_id,score
average_precision,420,0.6197443085848069
measure,query_id,score
average_precision,421,0.018804091353275272
measure,query_id,score
average_precision,422,0.3525196722302538
measure,query_id,score
average_precision,424,0.1535472909876102
measure,query_id,score
average_precision,425,0.48285342860088454
measure,query_id,score
average_precision,426,0.03422586022403264
measure,query_id,score
average_precision,427,0.09614833064910924
measure,query_id,score
average_precision,428,0.10667999031007752
measure,query_id,score
average_precision,429,0.7986111111111112
measure,query_id,score
average_precision,430,0.6202564102564103
measure,query_id,score
average_precision,431,0.31646217502738305
measure,query_id,score
average_precision,432,0.001671484249567508
measure,query_id,score
average_precision,433,0.004836309523809524
measure,query_id,score
average_precision,434,0.5434782608695652
measure,query_id,score
average_precision,435,0.03831182971995229
measure,query_id,score
average_precision,436,0.08574268569055965
measure,query_id,score
average_precision,438,0.1104150765072091
measure,query_id,score
average_precision,439,0.01459922174687991
measure,query_id,score
average_precision,440,0.5684330143540669
measure,query_id,score
average_precision,441,0.6496031746031746
measure,query_id,score
average_precision,442,0.02286974962732348
measure,query_id,score
average_precision,443,0.10338199860720768
measure,query_id,score
average_precision,445,0.24444444444444446
measure,query_id,score
average_precision,446,0.025267945154312157
measure,query_id,score
average_precision,448,0.009247563920677488
measure,query_id,score
average_precision,449,0.006981382978723404
measure,query_id,score
average_precision,450,0.23794620000951158
measure,query_id,score
ndcg_10,401,0.24655055544758614
measure,query_id,score
ndcg_10,402,0.44988737637276544
measure,query_id,score
ndcg_10,403,0.5302442049991305
measure,query_id,score
ndcg_10,404,0.0
measure,query_id,score
ndcg_10,405,0.07336392209936005
measure,query_id,score
ndcg_10,406,0.45749139526970894
measure,query_id,score
ndcg_10,407,0.5036067026046991
measure,query_id,score
ndcg_10,408,0.35970991185182927
measure,query_id,score
ndcg_10,409,0.2890648263178879
measure,query_id,score
ndcg_10,410,1.0
measure,query_id,score
ndcg_10,411,0.4440973278132557
measure,query_id,score
ndcg_10,412,0.7162874455029682
measure,query_id,score
ndcg_10,413,0.0
measure,query_id,score
ndcg_10,414,0.20210734650054757
measure,query_id,score
ndcg_10,415,0.3903800499921017
measure,query_id,score
ndcg_10,417,0.7791714369672127
measure,query_id,score
ndcg_10,418,0.727329844310522
measure,query_id,score
ndcg_10,419,0.7495275800817669
measure,query_id,score
ndcg_10,420,0.8603818544462509
measure,query_id,score
ndcg_10,421,0.0
measure,query_id,score
ndcg_10,422,0.4826366372598628
measure,query_id,score
ndcg_10,424,0.06362078819895171
measure,query_id,score
ndcg_10,425,0.762416491594312
measure,query_id,score
ndcg_10,426,0.07839826897867533
measure,query_id,score
ndcg_10,427,0.30523488393970116
measure,query_id,score
ndcg_10,428,0.19519002499605084
measure,query_id,score
ndcg_10,429,0.9223260797603763
measure,query_id,score
ndcg_10,430,0.6608397947263839
measure,query_id,score
ndcg_10,431,0.606439180544341
measure,query_id,score
ndcg_10,432,0.0
measure,query_id,score
ndcg_10,433,0.0
measure,query_id,score
ndcg_10,434,0.6131471927654584
measure,query_id,score
ndcg_10,435,0.0
measure,query_id,score
ndcg_10,436,0.6777277508780454
measure,query_id,score
ndcg_10,438,0.07839826897867533
measure,query_id,score
ndcg_10,439,0.0
measure,query_id,score
ndcg_10,440,0.6274092458891772
measure,query_id,score
ndcg_10,441,0.7634017248465544
measure,query_id,score
ndcg_10,442,0.06943122193677727
measure,query_id,score
ndcg_10,443,0.1736666713479918
measure,query_id,score
ndcg_10,445,0.41618115554873086
measure,query_id,score
ndcg_10,446,0.0
measure,query_id,score
ndcg_10,448,0.0
measure,query_id,score
ndcg_10,449,0.0
measure,query_id,score
ndcg_10,450,0.4315420454124844
measure,query_id,score
ndcg_1000,401,0.45015685736666083
measure,query_id,score
ndcg_1000,402,0.6026361861187821
measure,query_id,score
ndcg_1000,403,0.7407152541425661
measure,query_id,score
ndcg_1000,404,0.17197199542122063
measure,query_id,score
ndcg_1000,405,0.14705901664859736
measure,query_id,score
ndcg_1000,406,0.7647910784904267
measure,query_id,score
ndcg_1000,407,0.5205333955935466
measure,query_id,score
ndcg_1000,408,0.46249483110306505
measure,query_id,score
ndcg_1000,409,0.2890648263178879
measure,query_id,score
ndcg_1000,410,1.0
measure,query_id,score
ndcg_1000,411,0.47233631312010743
measure,query_id,score
ndcg_1000,412,0.7354884956738584
measure,query_id,score
ndcg_1000,413,0.27023815442731974
measure,query_id,score
ndcg_1000,414,0.3436542691480103
measure,query_id,score
ndcg_1000,415,0.3903800499921017
measure,query_id,score
ndcg_1000,417,0.7321365427606995
measure,query_id,score
ndcg_1000,418,0.6180572199620523
measure,query_id,score
ndcg_1000,419,0.7495275800817669
measure,query_id,score
ndcg_1000,420,0.8873155959178067
measure,query_id,score
ndcg_1000,421,0.28543132021488987
measure,query_id,score
ndcg_1000,422,0.6503730024425785
measure,query_id,score
ndcg_1000,424,0.5924021995116955
measure,query_id,score
ndcg_1000,425,0.8244214619409465
measure,query_id,score
ndcg_1000,426,0.17668676350093626
measure,query_id,score
ndcg_1000,427,0.38132879213758203
measure,query_id,score
ndcg_1000,428,0.33151733475557954
measure,query_id,score
ndcg_1000,429,0.9223260797603763
measure,query_id,score
ndcg_1000,430,0.7499200649446184
measure,query_id,score
ndcg_1000,431,0.6817805672656841
measure,query_id,score
ndcg_1000,432,0.06787392860079666
measure,query_id,score
ndcg_1000,433,0.10910972679290341
measure,query_id,score
ndcg_1000,434,0.746877227126485
measure,query_id,score
ndcg_1000,435,0.27550377357650535
measure,query_id,score
ndcg_1000,436,0.3095580221883342
measure,query_id,score
ndcg_1000,438,0.450251261771941
measure,query_id,score
ndcg_1000,439,0.16794769949846047
measure,query_id,score
ndcg_1000,440,0.813182556467997
measure,query_id,score
ndcg_1000,441,0.7634017248465544
measure,query_id,score
ndcg_1000,442,0.19642383415048723
measure,query_id,score
ndcg_1000,443,0.41765159322598666
measure,query_id,score
ndcg_1000,445,0.41618115554873086
measure,query_id,score
ndcg_1000,446,0.23378466708474413
measure,query_id,score
ndcg_1000,448,0.19489335070670138
measure,query_id,score
ndcg_1000,449,0.08984609933498335
measure,query_id,score
ndcg_1000,450,0.6476956045920367
measure,query_id,score
time_based_gain,401,1.5956198494755802
measure,query_id,score
time_based_gain,402,2.5158449288534523
measure,query_id,score
time_based_gain,403,3.620034270035756
measure,query_id,score
time_based_gain,404,0.010443782183575669
measure,query_id,score
time_based_gain,405,0.9498886231219091
measure,query_id,score
time_based_gain,406,2.3385127950268627
measure,query_id,score
time_based_gain,407,2.466661933499079
measure,query_id,score
time_based_gain,408,4.045302987756258
measure,query_id,score
time_based_gain,409,0.35688452495076983
measure,query_id,score
time_based_gain,410,1.7447044453979064
measure,query_id,score
time_based_gain,411,1.977715628081413
measure,query_id,score
time_based_gain,412,6.524572432434195
measure,query_id,score
time_based_gain,413,0.3193749158740746
measure,query_id,score
time_based_gain,414,0.5517799131829072
measure,query_id,score
time_based_gain,415,0.46969156485350727
measure,query_id,score
time_based_gain,417,3.781518624194979
measure,query_id,score
time_based_gain,418,4.729695986466632
measure,query_id,score
time_based_gain,419,1.129938151242738
measure,query_id,score
time_based_gain,420,4.99476201299179
measure,query_id,score
time_based_gain,421,0.287047424475284
measure,query_id,score
time_based_gain,422,7.497688324671675
measure,query_id,score
time_based_gain,424,2.763833368607898
measure,query_id,score
time_based_gain,425,5.153307216494954
measure,query_id,score
time_based_gain,426,2.6041811911467985
measure,query_id,score
time_based_gain,427,1.617090013131004
measure,query_id,score
time_based_gain,428,0.5869811315210631
measure,query_id,score
time_based_gain,429,1.6970283401244413
measure,query_id,score
time_based_gain,430,1.9054408071454192
measure,query_id,score
time_based_gain,431,3.5163326968060282
measure,query_id,score
time_based_gain,432,0.05126072261597611
measure,query_id,score
time_based_gain,433,0.016955204535703407
measure,query_id,score
time_based_gain,434,0.6651802750682104
measure,query_id,score
time_based_gain,435,0.5705870748837198
measure,query_id,score
time_based_gain,436,4.405257113155361
measure,query_id,score
time_based_gain,438,1.4313904888021862
measure,query_id,score
time_based_gain,439,0.33280193405209296
measure,query_id,score
time_based_gain,440,2.761830094178968
measure,query_id,score
time_based_gain,441,2.3928726170798806
measure,query_id,score
time_based_gain,442,1.3899553178070903
measure,query_id,score
time_based_gain,443,1.3709270409997085
measure,query_id,score
time_based_gain,445,0.870424591437753
measure,query_id,score
time_based_gain,446,0.3835359564755632
measure,query_id,score
time_based_gain,448,0.02440437207539999
measure,query_id,score
time_based_gain,449,0.22571821131060638
measure,query_id,score
time_based_gain,450,2.8545079039635333
