measure,query_id,score
average_precision,401,0.0001784121320249777
average_precision,402,0.030156179518855866
average_precision,403,0.539567911003183
average_precision,404,0.0
average_precision,405,0.019833601717659688
average_precision,406,0.0002458210422812193
average_precision,407,0.020668160730283207
average_precision,408,0.06211817597482126
average_precision,409,0.008849557522123894
average_precision,410,1.0
average_precision,411,0.005894465894465894
average_precision,412,0.008159682464763578
average_precision,413,0.01639344262295082
average_precision,414,0.0
average_precision,415,0.0
average_precision,417,0.3054918051507533
average_precision,418,0.1812329684602551
average_precision,419,0.00717076179705973
average_precision,420,0.15331455622148552
average_precision,421,0.058626112443194656
average_precision,422,0.06544608214385138
average_precision,424,0.016191268405982555
average_precision,425,0.0020527301482990844
average_precision,426,0.0015332122337508945
average_precision,427,0.046974265487225254
average_precision,428,0.0
average_precision,429,0.25
average_precision,430,0.0011943233307685733
average_precision,431,0.0006990240346940387
average_precision,432,0.0
average_precision,433,0.0
average_precision,434,0.11805555555555555
average_precision,435,0.08117149729107685
average_precision,436,0.02262630499762328
average_precision,438,0.0
average_precision,439,0.0
average_precision,440,0.07637408114899549
average_precision,441,0.06730019716625114
average_precision,442,0.0027480233410459793
average_precision,443,0.00011961722488038278
average_precision,445,0.07660455486542443
average_precision,446,0.0006747638326585695
average_precision,448,0.014508155816235626
average_precision,449,0.013446969696969697
average_precision,450,0.006620867640888273
time_based_gain,401,1.3936949436874606e-05
time_based_gain,402,1.28480246119435
time_based_gain,403,3.6295264451673646
time_based_gain,404,0
time_based_gain,405,0.7632429398654161
time_based_gain,406,1.4872892578287975e-08
time_based_gain,407,0.6011655482223214
time_based_gain,408,2.6996042357743013
time_based_gain,409,0.007505666725165808
time_based_gain,410,1.7447044453979064
time_based_gain,411,0.40191893961920244
time_based_gain,412,0.03474775225424174
time_based_gain,413,0.07108358395864296
time_based_gain,414,0
time_based_gain,415,0
time_based_gain,417,3.250410103641754
time_based_gain,418,4.404381995344585
time_based_gain,419,0.046353912000308924
time_based_gain,420,1.981013155244122
time_based_gain,421,0.9294425068515623
time_based_gain,422,2.169501193856116
time_based_gain,424,1.6847402916618335
time_based_gain,425,0.17986442040917677
time_based_gain,426,0.13130194050830876
time_based_gain,427,0.9491423978882886
time_based_gain,428,0
time_based_gain,429,0.4764708553148599
time_based_gain,430,1.3117466728682922e-06
time_based_gain,431,0.00016403726112472185
time_based_gain,432,0
time_based_gain,433,0
time_based_gain,434,0.6368941178190504
time_based_gain,435,1.0024829484555307
time_based_gain,436,2.2173353607481037
time_based_gain,438,0
time_based_gain,439,0
time_based_gain,440,1.0271389358597913
time_based_gain,441,0.6830656917644713
time_based_gain,442,0.32366655420198776
time_based_gain,443,8.242924436779926e-13
time_based_gain,445,0.584423153464672
time_based_gain,446,0.009671404461270723
time_based_gain,448,0.21707733035565435
time_based_gain,449,0.3525015782286977
time_based_gain,450,0.07548736141420641
ndcg_1000,401,0.017880225374482025
ndcg_1000,402,0.15948615529039425
ndcg_1000,403,0.8070649399787041
ndcg_1000,404,0.0
ndcg_1000,405,0.1371573428242914
ndcg_1000,406,0.026638985210509464
ndcg_1000,407,0.2611090373102361
ndcg_1000,408,0.2661934965322758
ndcg_1000,409,0.146350958075862
ndcg_1000,410,1.0
ndcg_1000,411,0.07819008588170287
ndcg_1000,412,0.1878884781674867
ndcg_1000,413,0.16794877895704194
ndcg_1000,414,0.0
ndcg_1000,415,0.0
ndcg_1000,417,0.6621314135804591
ndcg_1000,418,0.4611700450027957
ndcg_1000,419,0.1181886122508121
ndcg_1000,420,0.5330095605043427
ndcg_1000,421,0.2965501873004618
ndcg_1000,422,0.37476657861956775
ndcg_1000,424,0.11811664416759834
ndcg_1000,425,0.05822454859169889
ndcg_1000,426,0.05680583470336796
ndcg_1000,427,0.1910544431254586
ndcg_1000,428,0.0
ndcg_1000,429,0.3903800499921017
ndcg_1000,430,0.07607670687254398
ndcg_1000,431,0.054832031427734844
ndcg_1000,432,0.0
ndcg_1000,433,0.0
