measure,query_id,score
average_precision,401,0.04463639516873964
average_precision,402,0.06683517869178915
average_precision,403,0.5862666179973872
average_precision,404,0.005595292129028219
average_precision,405,0.052606177606177605
average_precision,406,0.018272377199690708
average_precision,407,0.1853012174488919
average_precision,408,0.13748091362618847
average_precision,409,0.1111111111111111
average_precision,410,1.0
average_precision,411,0.10501098661870747
average_precision,412,0.4585238507020358
average_precision,413,0.008695652173913044
average_precision,414,0.08706929926442124
average_precision,415,0.25
average_precision,417,0.40956935050319776
average_precision,418,0.13549345104861876
average_precision,419,0.5048701298701299
average_precision,420,0.6515717215953168
average_precision,421,0.02031007524552838
average_precision,422,0.3403122184707972
average_precision,424,0.03902139551556916
average_precision,425,0.4380377044145662
average_precision,426,0.03543437168291171
average_precision,427,0.07925721378362172
average_precision,428,0.0862985842985843
average_precision,429,0.2905989901635528
average_precision,430,0.5439716312056737
average_precision,431,0.09168635156470996
average_precision,432,0.005997870153077414
average_precision,433,0.003755304891668528
average_precision,434,0.275
average_precision,435,0.05199588369261334
average_precision,436,0.09374271894311725
average_precision,438,0.08683569949004144
average_precision,439,0.011259102749495573
average_precision,440,0.6156092788107175
average_precision,441,0.5801587301587301
average_precision,442,0.030684381177367714
average_precision,443,0.0536209668111177
average_precision,445,0.1851851851851852
average_precision,446,0.03389187434995503
average_precision,448,0.015755174973179804
average_precision,449,0.006547619047619047
average_precision,450,0.27832041155631876
time_based_gain,401,0.6567682714703467
time_based_gain,402,1.3465871037644257
time_based_gain,403,3.633928693487376
time_based_gain,404,0.0008492621835935997
time_based_gain,405,1.0430032713960768
time_based_gain,406,0.3589156931317189
time_based_gain,407,2.5969925520501693
time_based_gain,408,3.5880214969526
time_based_gain,409,0.3661914153458896
time_based_gain,410,1.747302171070398
time_based_gain,411,1.3392070397653937
time_based_gain,412,6.206912819365351
time_based_gain,413,0.006853277336736501
time_based_gain,414,0.5255117064517129
time_based_gain,415,0.46969156485350727
time_based_gain,417,3.855666547113294
time_based_gain,418,3.7725869121632876
time_based_gain,419,0.8562398764428756
time_based_gain,420,5.021392147148397
time_based_gain,421,0.2939312257266009
time_based_gain,422,6.360741594529563
time_based_gain,424,1.49088463388815
time_based_gain,425,5.546014071921258
time_based_gain,426,2.5693397512225324
time_based_gain,427,1.203778420618639
time_based_gain,428,0.43534951686299656
time_based_gain,429,0.7342405891230039
time_based_gain,430,1.5827574169266383
time_based_gain,431,2.2407964649022776
time_based_gain,432,0.20826140002094667
time_based_gain,433,0.006078560766070271
time_based_gain,434,0.5521625504826979
time_based_gain,435,0.6489846772718605
time_based_gain,436,3.884356124156112
time_based_gain,438,1.058575398011985
time_based_gain,439,0.2379642972748935
time_based_gain,440,2.983441982936724
time_based_gain,441,2.3250743877614553
time_based_gain,442,1.6261388421792784
time_based_gain,443,0.9239753651553467
time_based_gain,445,0.8102420354076678
time_based_gain,446,0.7605334763399765
time_based_gain,448,0.12065826272429767
time_based_gain,449,0.20063690934710987
time_based_gain,450,2.8157697002021487
ndcg_1000,401,0.32089137667702433
ndcg_1000,402,0.30942581866564667
ndcg_1000,403,0.8379346538531115
ndcg_1000,404,0.15407901259406462
ndcg_1000,405,0.20218956682209469
ndcg_1000,406,0.25346482109332275
ndcg_1000,407,0.5610536333456628
ndcg_1000,408,0.4687149127114994
ndcg_1000,409,0.3010299956639812
ndcg_1000,410,1.0
ndcg_1000,411,0.3842157914274292
ndcg_1000,412,0.7678773209074943
ndcg_1000,413,0.14581551052860536
ndcg_1000,414,0.32155789011751534
ndcg_1000,415,0.3903800499921017
ndcg_1000,417,0.7528713328529321
ndcg_1000,418,0.33319651513504067
ndcg_1000,419,0.6903346343589987
ndcg_1000,420,0.899545871304823
ndcg_1000,421,0.2695112597324243
ndcg_1000,422,0.6295074422512457
ndcg_1000,424,0.2402571412163951
ndcg_1000,425,0.7003211777793149
ndcg_1000,426,0.1956711759376429
ndcg_1000,427,0.30502847642570047
ndcg_1000,428,0.28481095984296056
ndcg_1000,429,0.5894530417066525
ndcg_1000,430,0.7881684354132139
ndcg_1000,431,0.3335855039022348
ndcg_1000,432,0.1608873760825623
ndcg_1000,433,0.10385023913620758
ndcg_1000,434,0.5012982092086037
ndcg_1000,435,0.3383683905037918
ndcg_1000,436,0.3737221329732924
ndcg_1000,438,0.400514969323259
ndcg_1000,439,0.19458165418562007
ndcg_1000,440,0.8575482514449583
ndcg_1000,441,0.698436594711981
ndcg_1000,442,0.2348480041871045
ndcg_1000,443,0.3202928206848472
ndcg_1000,445,0.37590633587120725
ndcg_1000,446,0.21203085592988072
ndcg_1000,448,0.2154626092567236
ndcg_1000,449,0.08862587338065836
ndcg_1000,450,0.6875542040218026
ndcg_10,401,0.11004588314904008
ndcg_10,402,0.2863459897524692
ndcg_10,403,0.6429424283490954
ndcg_10,404,0.0
ndcg_10,405,0.21222636597291458
ndcg_10,406,0.0
ndcg_10,407,0.5036067026046991
ndcg_10,408,0.4789015552876929
ndcg_10,409,0.3010299956639812
